,reference_code,reference_index,code,candle_dir,candle_len,sma_len,sma_dir,std_ratio_thres,atr_len,tp_multiplier,sl_multiplier,cycle,2024,2025,2026,holding_period_day,total_commission,net_profit,return_on_capital,annualized_return,annualized_std,annualized_sr,mdd_dollar,mdd_pct,num_of_trade,win_rate,loss_rate,net_profit_to_mdd,cov_count,cov_return,2024_win_rate,2024_return,2025_win_rate,2025_return,2026_win_rate,2026_return,risk_free_rate,bah_return,bah_annualized_return,bah_annualized_std,bah_annualized_sr,bah_mdd_dollar,bah_mdd_pct,return_to_bah
3948,27845633,5367,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,3,5,1.5,10,0,0,1,796,20.751665294594282,-257.2609085381373,-2.57,-1.19,4.15,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.406263954436859,1.414,-1.414,--,0,--,0,0.0,-2,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-56.52
3967,36332433,5368,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,3,5,1.5,15,0,0,1,796,20.61571672227371,-386.59979074731564,-3.87,-1.79,4.64,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.6105146742501816,1.414,-1.414,--,0,--,0,0.0,-3,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-57.82
3984,28143572,5369,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,3,5,1.5,20,0,0,1,796,20.121634440406652,-856.6602626245494,-8.57,-4.02,5.53,-1.48,856.6602626245494,8.56660262624549,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-8,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-62.52
4003,23510813,5370,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,3,5,2.0,10,0,0,1,796,20.751665294594282,-257.2609085381373,-2.57,-1.19,4.15,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.406263954436859,1.414,-1.414,--,0,--,0,0.0,-2,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-56.52
4024,40489010,5371,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,3,5,2.0,15,0,0,1,796,20.61571672227371,-386.59979074731564,-3.87,-1.79,4.64,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.6105146742501816,1.414,-1.414,--,0,--,0,0.0,-3,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-57.82
4042,23889248,5372,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,3,5,2.0,20,0,0,1,796,20.035128082549782,-938.9607637494264,-9.39,-4.42,5.56,-1.54,938.9607637494264,9.389607637494269,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-9,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-63.34
4062,2841261,5373,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,1.0,10,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4078,21032260,5374,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,1.0,15,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4100,40756468,5375,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,1.0,20,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4119,30254496,5376,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,1.5,10,0,0,1,796,20.751665294594282,-257.2609085381373,-2.57,-1.19,4.15,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.406263954436859,1.414,-1.414,--,0,--,0,0.0,-2,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-56.52
4136,33745322,5377,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,1.5,15,0,0,1,796,20.61571672227371,-386.59979074731564,-3.87,-1.79,4.64,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.6105146742501816,1.414,-1.414,--,0,--,0,0.0,-3,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-57.82
4154,30546361,5378,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,1.5,20,0,0,1,796,20.121634440406652,-856.6602626245494,-8.57,-4.02,5.53,-1.48,856.6602626245494,8.56660262624549,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-8,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-62.52
4173,25801023,5379,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,2.0,10,0,0,1,796,20.751665294594282,-257.2609085381373,-2.57,-1.19,4.15,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.406263954436859,1.414,-1.414,--,0,--,0,0.0,-2,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-56.52
4192,38377085,5380,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,2.0,15,0,0,1,796,20.61571672227371,-386.59979074731564,-3.87,-1.79,4.64,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.6105146742501816,1.414,-1.414,--,0,--,0,0.0,-3,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-57.82
4211,26098736,5381,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,2,2.0,20,0,0,1,796,20.035128082549782,-938.9607637494264,-9.39,-4.42,5.56,-1.54,938.9607637494264,9.389607637494269,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-9,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-63.34
4225,18564551,5382,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,1.0,10,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4245,33244509,5383,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,1.0,15,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4264,18267503,5384,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,1.0,20,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4282,36125685,5385,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,1.5,10,0,0,1,796,20.751665294594282,-257.2609085381373,-2.57,-1.19,4.15,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.406263954436859,1.414,-1.414,--,0,--,0,0.0,-2,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-56.52
4299,28545268,5386,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,1.5,15,0,0,1,796,20.61571672227371,-386.59979074731564,-3.87,-1.79,4.64,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.6105146742501816,1.414,-1.414,--,0,--,0,0.0,-3,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-57.82
4313,35749779,5387,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,1.5,20,0,0,1,796,20.121634440406652,-856.6602626245494,-8.57,-4.02,5.53,-1.48,856.6602626245494,8.56660262624549,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-8,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-62.52
4331,41485045,5388,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,2.0,10,0,0,1,796,20.751665294594282,-257.2609085381373,-2.57,-1.19,4.15,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.406263954436859,1.414,-1.414,--,0,--,0,0.0,-2,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-56.52
4355,23185867,5389,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,2.0,15,0,0,1,796,20.61571672227371,-386.59979074731564,-3.87,-1.79,4.64,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.6105146742501816,1.414,-1.414,--,0,--,0,0.0,-3,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-57.82
4386,41106538,5390,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,3,2.0,20,0,0,1,796,20.035128082549782,-938.9607637494264,-9.39,-4.42,5.56,-1.54,938.9607637494264,9.389607637494269,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-9,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-63.34
4403,35398687,5391,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,5,1.0,10,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4422,29450507,5392,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,5,1.0,15,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4441,35017611,5393,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,5,1.0,20,0,0,1,796,20.356476637225803,-633.2358697555101,-6.33,-2.96,2.88,-2.47,633.2358697555101,6.332358697555096,1,0.0,100.0,-1.0,1.414,-1.414,--,0,--,0,0.0,-6,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.28
4460,11777299,5394,GN01_market_price_usd_ohlc_24h_BTC,positive,4,15,below,1.0,7,5,1.5,10,0,0,1,796,20.751665294594282,-257.2609085381373,-2.57,-1.19,4.15,-1.29,633.2358697555101,6.332358697555096,1,0.0,100.0,-0.406263954436859,1.414,-1.414,--,0,--,0,0.0,-2,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-56.52
