reference_index,net_profit,num_of_trade,code,std_ratio_thres,sma_len,sma_dir,candle_dir,candle_len,cycle,sl,tp
7694,-1138.78,30,GN02_market_price_usd_ohlc_4h_ETH,2.5,20,below,negative,4,20,1,7
8504,-1139.03,16,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,positive,2,20,1,5
9076,-1141.04,62,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,above,positive,4,15,2,3
13221,-1141.92,75,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,above,positive,4,10,2,10
7473,-1142.37,23,GN02_market_price_usd_ohlc_4h_ETH,2.5,15,below,negative,4,10,2,5
4181,-1143.52,76,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,below,positive,1,20,2,3
12134,-1144.04,124,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,above,positive,1,20,1,7
12133,-1147.05,124,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,above,positive,1,15,1,7
11097,-1147.91,74,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,4,10,2,5
17507,-1148.9,51,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,above,negative,1,20,2,5
908,-1149.37,51,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,above,positive,2,20,1,10
8001,-1150.02,246,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,above,positive,1,10,2,5
8217,-1150.02,227,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,above,positive,1,10,2,5
14391,-1150.25,17,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,negative,2,10,2,7
10880,-1150.72,189,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,negative,2,20,1,5
13835,-1150.98,107,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,above,negative,1,20,2,5
4557,-1152.37,140,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,positive,2,10,2,10
211,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,positive,1,15,1,10
619,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,positive,1,15,1,10
427,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,positive,1,15,1,10
163,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,positive,1,15,1,10
403,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,positive,1,15,1,10
643,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,positive,1,15,1,10
379,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,positive,1,15,1,10
595,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,positive,1,15,1,10
187,-1156.42,260,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,positive,1,15,1,10
8658,-1156.76,172,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,above,positive,2,10,1,10
1688,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,positive,4,20,1,5
1700,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,positive,4,20,1,10
1724,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,positive,4,20,1,10
1502,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,positive,4,20,1,7
1496,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,positive,4,20,1,5
1448,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,positive,4,20,1,5
1880,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,positive,4,20,1,5
1478,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,positive,4,20,1,7
1484,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,positive,4,20,1,10
1928,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,positive,4,20,1,5
1670,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,positive,4,20,1,7
1508,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,positive,4,20,1,10
1694,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,positive,4,20,1,7
1904,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,positive,4,20,1,5
1892,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,positive,4,20,1,10
1472,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,positive,4,20,1,5
1676,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,positive,4,20,1,10
1910,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,positive,4,20,1,7
1460,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,positive,4,20,1,10
1664,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,positive,4,20,1,5
1718,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,positive,4,20,1,7
1934,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,positive,4,20,1,7
1940,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,positive,4,20,1,10
1886,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,positive,4,20,1,7
1454,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,positive,4,20,1,7
1712,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,positive,4,20,1,5
1916,-1157.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,positive,4,20,1,10
1367,-1158.62,6,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,above,positive,4,20,2,10
1361,-1158.62,6,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,above,positive,4,20,2,7
1355,-1158.62,6,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,above,positive,4,20,2,5
16141,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,positive,1,15,1,7
15973,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,positive,1,15,1,7
15925,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,positive,1,15,1,7
15757,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,positive,1,15,1,7
16165,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,positive,1,15,1,7
15733,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,positive,1,15,1,7
15709,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,positive,1,15,1,7
15949,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,positive,1,15,1,7
16189,-1159.6,520,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,positive,1,15,1,7
4570,-1159.97,85,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,above,positive,2,15,2,5
9801,-1161.03,313,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,1,10,2,5
15030,-1161.09,10,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,negative,4,10,1,5
10170,-1161.79,89,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,above,negative,1,10,1,10
15618,-1161.85,26,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,positive,1,10,1,10
4337,-1162.01,150,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,above,positive,1,20,2,7
6617,-1162.13,26,GN02_market_price_usd_ohlc_4h_ETH,2.5,10,below,negative,2,20,2,7
3560,-1162.96,12,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,negative,4,20,1,5
6916,-1163.25,9,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,above,negative,2,15,2,3
6917,-1163.25,9,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,above,negative,2,20,2,3
7680,-1163.61,30,GN02_market_price_usd_ohlc_4h_ETH,2.5,20,below,negative,4,10,1,3
15607,-1163.86,26,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,positive,1,15,1,5
18586,-1165.77,38,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,above,negative,2,15,2,5
2510,-1166.2,64,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,below,negative,1,20,1,7
886,-1166.35,66,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,above,positive,2,15,2,10
34,-1169.39,96,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,above,positive,1,15,2,5
4798,-1170.19,78,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,above,positive,2,15,2,10
8896,-1172.78,88,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,above,positive,2,15,2,7
12560,-1174.59,125,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,above,positive,2,20,1,5
1571,-1176.19,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,above,positive,4,20,2,5
1577,-1176.19,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,above,positive,4,20,2,7
1787,-1176.19,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,above,positive,4,20,2,5
1583,-1176.19,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,above,positive,4,20,2,10
1799,-1176.19,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,above,positive,4,20,2,10
1793,-1176.19,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,above,positive,4,20,2,7
1349,-1177.07,6,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,above,positive,4,20,2,3
1348,-1177.07,6,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,above,positive,4,15,2,3
9467,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,positive,4,20,2,5
9683,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,positive,4,20,2,5
9275,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,whatever,positive,4,20,2,5
9227,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,whatever,positive,4,20,2,5
9491,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,whatever,positive,4,20,2,5
9707,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,whatever,positive,4,20,2,5
9251,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,whatever,positive,4,20,2,5
9659,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,whatever,positive,4,20,2,5
9443,-1177.16,79,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,positive,4,20,2,5
14384,-1177.91,17,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,negative,2,20,1,5
15472,-1179.0,45,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,below,negative,4,15,2,7
7867,-1183.28,51,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,positive,1,15,1,10
17721,-1183.64,87,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,negative,1,10,2,5
8247,-1184.04,103,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,above,positive,1,10,2,7
14370,-1184.74,117,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,below,negative,2,10,1,10
7829,-1185.53,25,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,above,positive,1,20,2,3
10607,-1186.52,14,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,above,negative,2,20,2,10
12206,-1186.8,8,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,positive,1,20,1,7
868,-1187.22,70,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,above,positive,2,15,2,3
9095,-1188.83,58,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,above,positive,4,20,2,10
6383,-1189.6,104,GN02_market_price_usd_ohlc_4h_ETH,2.0,20,below,negative,1,20,2,10
2519,-1190.86,59,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,below,negative,1,20,2,10
451,-1191.6,141,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,above,positive,1,15,1,10
2262,-1194.38,120,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,negative,1,10,1,5
12979,-1194.53,125,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,above,positive,4,15,1,10
1781,-1194.61,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,above,positive,4,20,2,3
1565,-1194.61,7,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,above,positive,4,20,2,3
18071,-1195.14,58,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,negative,1,20,2,10
13750,-1197.32,17,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,negative,1,15,2,10
8215,-1198.56,246,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,above,positive,1,15,1,5
11322,-1198.89,76,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,below,negative,4,10,1,10
4810,-1198.96,54,GN02_market_price_usd_ohlc_4h_ETH,2.5,15,above,positive,2,15,2,5
10167,-1203.79,91,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,above,negative,1,10,2,7
2082,-1203.82,33,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,below,negative,1,10,1,10
2076,-1203.82,33,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,below,negative,1,10,1,7
14054,-1205.72,110,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,above,negative,1,20,1,7
10879,-1206.16,190,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,negative,2,15,1,5
8891,-1206.47,91,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,above,positive,2,20,2,5
1907,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,positive,4,20,2,5
1691,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,positive,4,20,2,5
1475,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,positive,4,20,2,5
1451,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,positive,4,20,2,5
1883,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,positive,4,20,2,5
1667,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,positive,4,20,2,5
1499,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,positive,4,20,2,5
1931,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,positive,4,20,2,5
1715,-1207.11,20,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,positive,4,20,2,5
3107,-1207.88,79,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,below,negative,2,20,2,5
1770,-1207.99,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,10,1,10
1764,-1207.99,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,10,1,7
1758,-1207.99,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,10,1,5
1752,-1207.99,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,10,1,3
9584,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,20,1,5
9582,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,10,1,5
9596,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,20,1,10
9594,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,10,1,10
9590,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,20,1,7
9589,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,15,1,7
9588,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,10,1,7
9583,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,15,1,5
9595,-1209.13,5,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,positive,4,15,1,10
4786,-1210.85,79,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,above,positive,2,15,2,5
12208,-1211.16,8,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,positive,1,15,2,7
14364,-1211.64,117,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,below,negative,2,10,1,7
15200,-1211.86,107,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,negative,4,20,1,5
25,-1211.89,106,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,above,positive,1,15,1,3
6929,-1212.73,9,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,above,negative,2,20,2,7
2940,-1214.36,33,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,negative,2,10,1,7
8045,-1214.97,53,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,above,positive,1,20,2,3
1292,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,positive,2,20,1,10
1244,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,positive,2,20,1,10
812,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,positive,2,20,1,10
860,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,positive,2,20,1,10
1028,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,positive,2,20,1,10
1052,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,positive,2,20,1,10
1268,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,positive,2,20,1,10
1076,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,positive,2,20,1,10
836,-1216.29,98,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,positive,2,20,1,10
15619,-1217.21,26,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,positive,1,15,1,10
3972,-1218.05,44,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,below,positive,1,10,1,7
3558,-1218.85,12,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,negative,4,10,1,5
3891,-1218.95,239,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,positive,1,10,2,3
686,-1219.15,53,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,above,positive,2,20,1,7
9803,-1219.16,290,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,1,20,2,5
12342,-1221.87,112,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,above,positive,2,10,1,5
485,-1222.36,58,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,above,positive,1,20,2,3
488,-1222.4,57,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,above,positive,1,20,1,5
4717,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,positive,2,15,1,7
5173,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,positive,2,15,1,7
5149,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,positive,2,15,1,7
4957,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,positive,2,15,1,7
4933,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,positive,2,15,1,7
4741,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,positive,2,15,1,7
4909,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,positive,2,15,1,7
5125,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,positive,2,15,1,7
4693,-1222.9,204,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,positive,2,15,1,7
1120,-1223.57,48,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,2,15,2,7
5975,-1226.85,26,GN02_market_price_usd_ohlc_4h_ETH,2.5,10,below,negative,1,20,2,10
1760,-1227.85,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,20,1,5
1766,-1227.85,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,20,1,7
1772,-1227.85,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,20,1,10
2254,-1228.25,169,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,below,negative,1,15,2,10
18377,-1228.6,27,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,negative,2,20,2,7
6928,-1230.53,9,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,above,negative,2,15,2,7
3895,-1231.01,231,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,positive,1,15,1,5
3559,-1231.25,12,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,negative,4,15,1,5
6484,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,15,2,3
6491,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,20,2,5
6485,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,20,2,3
6503,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,20,2,10
6483,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,10,2,3
6502,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,15,2,10
6501,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,10,2,10
6490,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,15,2,5
6489,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,10,2,5
6497,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,20,2,7
6496,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,15,2,7
6495,-1231.94,3,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,2,10,2,7
13447,-1232.23,51,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,positive,4,15,1,5
13448,-1232.23,51,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,positive,4,20,1,5
17719,-1232.53,89,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,above,negative,1,15,1,5
2070,-1232.76,33,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,below,negative,1,10,1,5
14385,-1233.07,17,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,negative,2,10,2,5
2234,-1233.23,199,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,below,negative,1,20,1,3
15036,-1235.28,10,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,negative,4,10,1,7
4994,-1235.35,89,GN02_market_price_usd_ohlc_4h_ETH,2.0,20,above,positive,2,20,1,3
10458,-1235.87,219,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,2,10,1,10
4358,-1235.95,109,GN02_market_price_usd_ohlc_4h_ETH,2.0,20,above,positive,1,20,1,7
11534,-1236.35,69,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,negative,4,20,1,7
10679,-1237.39,171,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,below,negative,2,20,2,10
663,-1239.81,73,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,above,positive,2,10,2,7
10686,-1241.57,113,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,below,negative,2,10,1,5
4829,-1244.63,21,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,below,positive,2,20,2,3
5832,-1245.16,26,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,negative,1,10,1,3
16906,-1246.01,18,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,positive,4,15,2,5
1754,-1246.15,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,20,1,3
1753,-1246.15,10,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,above,positive,4,15,1,3
11349,-1246.32,48,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,below,negative,4,10,2,10
3552,-1246.53,12,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,negative,4,10,1,3
3553,-1246.53,12,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,negative,4,15,1,3
3554,-1246.53,12,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,negative,4,20,1,3
17740,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,15,2,3
17741,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,20,2,3
17747,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,20,2,5
17759,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,20,2,10
17751,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,10,2,7
17745,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,10,2,5
17758,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,15,2,10
17739,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,10,2,3
17752,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,15,2,7
17753,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,20,2,7
17746,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,15,2,5
17757,-1247.45,3,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,above,negative,1,10,2,10
15414,-1248.73,99,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,negative,4,10,1,5
3949,-1249.51,32,GN02_market_price_usd_ohlc_4h_ETH,2.5,10,above,positive,1,15,1,7
7837,-1249.53,25,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,above,positive,1,15,1,7
15260,-1251.4,37,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,4,20,1,10
5047,-1251.91,31,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,below,positive,2,15,1,5
4816,-1252.52,54,GN02_market_price_usd_ohlc_4h_ETH,2.5,15,above,positive,2,15,2,7
3968,-1252.69,44,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,below,positive,1,20,1,5
4191,-1254.16,76,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,below,positive,1,10,2,7
18244,-1254.83,102,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,negative,2,15,2,3
4780,-1255.64,82,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,above,positive,2,15,2,3
15031,-1257.23,10,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,negative,4,15,1,5
1353,-1259.36,6,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,above,positive,4,10,2,5
1365,-1259.36,6,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,above,positive,4,10,2,10
